i ll talk to them	credits
credits	monica and chandler s everyone is helping clean the table
monica and chandler s everyone is helping clean the table	you guys it was bananas cream and beef i i just cannot believe that you ate that so that i wouldn t feel bad
you guys it was bananas cream and beef i i just cannot believe that you ate that so that i wouldn t feel bad	well actually i i didn t eat mine it s still in the bathroom
well actually i i didn t eat mine it s still in the bathroom	no it isn t i ate that
no it isn t i ate that	geller well we left ours in monica s bedroom
geller well we left ours in monica s bedroom	nope got it and i got yours too
central perk joey monica and chandler are sitting on the couch and chair as phoebe is getting coffee	hey pheebs
hey pheebs	huh
huh	i m having dinner with my dad tomorrow night do you wanna come
i m having dinner with my dad tomorrow night do you wanna come	sure yeah he s kinda sexy
sure yeah he s kinda sexy	oh no no i ll be there too
oh no no i ll be there too	okay so we ll just come up with some kind of signal if it s going well you can take off
okay so we ll just come up with some kind of signal if it s going well you can take off	no phoebe i just need you there for support i haven t told him i m pregnant yet
no phoebe i just need you there for support i haven t told him i m pregnant yet	oh why not
oh why not	cause i know he s gonna flip out and i hate it when he s angry
cause i know he s gonna flip out and i hate it when he s angry	oh rachel this is all so papa don t preach
oh rachel this is all so papa don t preach	what phoebe wait one time he caught me smoking he said if he ever saw me doing that again he d make me eat the entire pack
what phoebe wait one time he caught me smoking he said if he ever saw me doing that again he d make me eat the entire pack	wow oh well i will be there
wow oh well i will be there	thank you
thank you	gosh i m not gonna let that man make you eat your baby oh hey who is that guy i think i know him
gosh i m not gonna let that man make you eat your baby oh hey who is that guy i think i know him	no you don t
no you don t	no you don t
no you don t	oh my god monica he s the stripper from your bachelorette party
oh my god monica he s the stripper from your bachelorette party	her what
her what	your secret bachelorette party
your secret bachelorette party	you had a bachelorette party
you had a bachelorette party	she untied his g string with her teeth somebody stop me
she untied his g string with her teeth somebody stop me	i thought we weren t gonna have bachelor bachelorette parties y know we agreed that it was a silly tradition
i thought we weren t gonna have bachelor bachelorette parties y know we agreed that it was a silly tradition	it s a grand tradition
it s a grand tradition	i m sorry they surprised me there was nothing i could do
i m sorry they surprised me there was nothing i could do	well you could ve untied it with your hands
well you could ve untied it with your hands	this is so unfair the one thing i wanted to do was throw my best friend a bachelor party but no i wasn t allowed to all i got was a stupid steak dinner
this is so unfair the one thing i wanted to do was throw my best friend a bachelor party but no i wasn t allowed to all i got was a stupid steak dinner	you went home with the waitress
you went home with the waitress	oh yeah that was a pretty good night
oh yeah that was a pretty good night	i can t believe you didn t tell me you know that the two pillars of marriage are openness and honesty
i can t believe you didn t tell me you know that the two pillars of marriage are openness and honesty	ugh i knew giving you that book was gonna come back and bite me in the ass
ugh i knew giving you that book was gonna come back and bite me in the ass	credits
credits	a restaurant rachel and phoebe are having dinner with dr green and everyone is looking at the menu
a restaurant rachel and phoebe are having dinner with dr green and everyone is looking at the menu	green how about i order everyone the moroccan chicken
green how about i order everyone the moroccan chicken	oh i i don t eat meat
oh i i don t eat meat	green it s chicken
green it s chicken	yeah i don t eat that either
yeah i don t eat that either	green i ll never understand you lesbians so baby tell me what is new with you
green i ll never understand you lesbians so baby tell me what is new with you	well actually umm
well actually umm	your lafite sir
your lafite sir	green i ordered the that s a magnificent wine the is sewage why would you bring me sewage is that a hard question are you an idiot is that why you re a waiter
green i ordered the that s a magnificent wine the is sewage why would you bring me sewage is that a hard question are you an idiot is that why you re a waiter	this is why i told the manager i wouldn t wait on you tonight
this is why i told the manager i wouldn t wait on you tonight	green oh come on don t be such a baby
green oh come on don t be such a baby	in case you didn t notice that is a scary man
in case you didn t notice that is a scary man	he s right though the is absolute piss
he s right though the is absolute piss	this was such a huge mistake i can t tell him phoebe i can t i can t i can t i can t
this was such a huge mistake i can t tell him phoebe i can t i can t i can t i can t	rachel
rachel	no it s okay this is what s gonna happen i m gonna wait a couple years and then the baby will tell him
no it s okay this is what s gonna happen i m gonna wait a couple years and then the baby will tell him	why so he can get mad at the baby
why so he can get mad at the baby	hey that is the baby s problem oh everything okay with the waiter
hey that is the baby s problem oh everything okay with the waiter	green i have no idea i went to the bathroom so sweetie you were starting to tell me what is uh what is new with you
green i have no idea i went to the bathroom so sweetie you were starting to tell me what is uh what is new with you	well umm i got tivo
well umm i got tivo	green what s tivo
green what s tivo	it s slang for pregnant
it s slang for pregnant	phoebe
phoebe	green are you really pregnant
green are you really pregnant	well uh yes and no except not no so to sum it up yeah
well uh yes and no except not no so to sum it up yeah	green who is the father oh no please don t tell me it s her
green who is the father oh no please don t tell me it s her	no it s ross it s ross you like ross oh daddy i hope you re okay with all of this i mean think about it this is a good thing you re gonna this is your first grandchild you re gonna be a poppy
no it s ross it s ross you like ross oh daddy i hope you re okay with all of this i mean think about it this is a good thing you re gonna this is your first grandchild you re gonna be a poppy	green that s true
green that s true	yeah
yeah	green so when is the wedding
green so when is the wedding	who
who	green the wedding there s going to be a wedding young lady don t you sit there and tell me my first grandchild is going to be a bastard rachel karen green tell me there is gonna be a wedding
green the wedding there s going to be a wedding young lady don t you sit there and tell me my first grandchild is going to be a bastard rachel karen green tell me there is gonna be a wedding	february nd
central perk chandler and joey are reading a magazine and ross is chatting with mona	so it was really cool seeing you lecture today
so it was really cool seeing you lecture today	oh thanks although it kinda seemed like you were falling asleep there a little
oh thanks although it kinda seemed like you were falling asleep there a little	oh no no i i had my eyes closed so i could concentrate and y know take it all in
oh no no i i had my eyes closed so i could concentrate and y know take it all in	yeah a lot of my students do that
yeah a lot of my students do that	so i gotta get going
so i gotta get going	okay i i ll see you tonight
okay i i ll see you tonight	yeah
yeah	okay bye
oh hey thanks again for showing me your semi precious stone collection it was amazing	my god you must be good in bed
my god you must be good in bed	so uh you and mona been a while now how s it going
so uh you and mona been a while now how s it going	ah it s good it s going good i mean we get along great she s she s so
ah it s good it s going good i mean we get along great she s she s so	hot
hot	well i was gonna say sweet but yeah huh
well i was gonna say sweet but yeah huh	she s okay with rachel and the baby
she s okay with rachel and the baby	well i i haven t actually told her yet i don t want to scare her off y know
well i i haven t actually told her yet i don t want to scare her off y know	well you have to honest with her otherwise you may think that you re going down the same path but you re really going down different ones
well you have to honest with her otherwise you may think that you re going down the same path but you re really going down different ones	i m gonna take that book and beat you to death with it
i m gonna take that book and beat you to death with it	oh my god you are gonna love me so much i felt really bad about the whole bachelorette party thing so tonight you re gonna have a bachelor party
oh my god you are gonna love me so much i felt really bad about the whole bachelorette party thing so tonight you re gonna have a bachelor party	what
what	yeah i got this number from this guy at work and i hired a stripper to come dance for you am i going in the wife hall of fame or what
yeah i got this number from this guy at work and i hired a stripper to come dance for you am i going in the wife hall of fame or what	honey that s crazy i don t want you to get me a stripper
honey that s crazy i don t want you to get me a stripper	will you let the lady talk
will you let the lady talk	come on come on it ll be fun it ll make me feel so much better
come on come on it ll be fun it ll make me feel so much better	look i appreciate it but uh it s a little creepy y know i m not a bachelor anymore
look i appreciate it but uh it s a little creepy y know i m not a bachelor anymore	so don t think of it as a bachelor party think of it as a a two month anniversary present
so don t think of it as a bachelor party think of it as a a two month anniversary present	sure one year is paper but two months is lapdance
sure one year is paper but two months is lapdance	please i feel so bad just watch the hot woman get naked
please i feel so bad just watch the hot woman get naked	all right fine but i m only doing this for you
all right fine but i m only doing this for you	yeah
yeah	and joey
and joey	thank you all right now who else do you want to invite
thank you all right now who else do you want to invite	ah no no no just ross ross and joey is embarrassing enough
ah no no no just ross ross and joey is embarrassing enough	uh actually sorry i can t even make it i m seeing mona again tonight
uh actually sorry i can t even make it i m seeing mona again tonight	i understand who would cancel an actual date to go to a fake bachelor party
i understand who would cancel an actual date to go to a fake bachelor party	i m sorry i gotta cancel tonight baby
i m sorry i gotta cancel tonight baby	the restaurant dinner has ended and phoebe and rachel are talking dr green is not at the table
the restaurant dinner has ended and phoebe and rachel are talking dr green is not at the table	i m sorry i won t be able to make it to your imaginary wedding but i m really busy that day yeah i already have a unicorn baptism and a leprechaun bar mitzvah
i m sorry i won t be able to make it to your imaginary wedding but i m really busy that day yeah i already have a unicorn baptism and a leprechaun bar mitzvah	i know i know i panicked i panicked i didn t want him to start yelling at me like i was some latour
i know i know i panicked i panicked i didn t want him to start yelling at me like i was some latour	it s lafite the latour is actually drinking quite nicely
it s lafite the latour is actually drinking quite nicely	all right here he comes i m gonna do this i m gonna tell him i m gonna be strong
all right here he comes i m gonna do this i m gonna tell him i m gonna be strong	green i just called a friend of mine
green i just called a friend of mine	yeah
yeah	green i think i may be able to book the plaza on short notice
green i think i may be able to book the plaza on short notice	really the plaza oh daddy right daddy i need to talk to you please sit down
really the plaza oh daddy right daddy i need to talk to you please sit down	green what is it sweetie
green what is it sweetie	there s not gonna be a wedding ross and i are not getting married
there s not gonna be a wedding ross and i are not getting married	green what
green what	i m sorry daddy
i m sorry daddy	green i don t believe this
green i don t believe this	oh now daddy stay calm please
oh now daddy stay calm please	green stay calm how do you expect me to stay calm this is unacceptable rachel and i wanna know why is it because that punk ross won t marry you that s it is that it
green stay calm how do you expect me to stay calm this is unacceptable rachel and i wanna know why is it because that punk ross won t marry you that s it is that it	yes yes he says i m damaged goods
yes yes he says i m damaged goods	monica and chandler s chandler s bachelor party has begun what there is of it with only joey enjoying a nice product placement of budweisers on ice
monica and chandler s chandler s bachelor party has begun what there is of it with only joey enjoying a nice product placement of budweisers on ice	so you uh nervous about getting married
so you uh nervous about getting married	what are you doing
what are you doing	look look let s pretend it s a real bachelor party okay y know before your wedding come on it ll be fun
look look let s pretend it s a real bachelor party okay y know before your wedding come on it ll be fun	okay i can t believe tomorrow s the big day
okay i can t believe tomorrow s the big day	how does it feel knowing you re never gonna be with another woman again huh knowing you re gonna have to wake up to the same face everyday until you finally have the sweet release of death
how does it feel knowing you re never gonna be with another woman again huh knowing you re gonna have to wake up to the same face everyday until you finally have the sweet release of death	you re right this is more fun
that s her okay come on	hi
hi	hi
hi	so which one of you lucky boys is chandler
so which one of you lucky boys is chandler	uh that that s that s me
uh that that s that s me	that s me
that s me	joey tribbiani a big fan
joey tribbiani a big fan	so is that a bedroom
so is that a bedroom	yeah yeah right over there
yeah yeah right over there	all right whenever you re ready
all right whenever you re ready	that was weird
that was weird	why why would she go in the bedroom
why why would she go in the bedroom	i m waiting
so she s a	yeah that s one naked hooker
yeah that s one naked hooker	ross s apartment ross and mona are sitting on the couch
ross s apartment ross and mona are sitting on the couch	i love your place where is this guy from
i love your place where is this guy from	uh that s an eighteenth century indian artifact from calcutta
uh that s an eighteenth century indian artifact from calcutta	oh wow so you re more than just dinosaurs
oh wow so you re more than just dinosaurs	so much more
oh my god oh my god i m so sorry	aw forget it it s from pier one
aw forget it it s from pier one	green you think you can knock up my daughter and then not marry her i m gonna kill you
green you think you can knock up my daughter and then not marry her i m gonna kill you	y know this is actually not a great time for me
y know this is actually not a great time for me	break
break	ross s apartment continued from earlier
ross s apartment continued from earlier	green so come on explain yourself geller first you get my rachel pregnant
green so come on explain yourself geller first you get my rachel pregnant	you got rachel pregnant
you got rachel pregnant	who did
who did	green you did
green you did	yes yes yes i did but but it was it was just a one night thing it meant nothing
yes yes yes i did but but it was it was just a one night thing it meant nothing	green oh really that s what my daughter means to you nothing
green oh really that s what my daughter means to you nothing	no no sir umm she means a lot to me i mean i care i i love rachel
no no sir umm she means a lot to me i mean i care i i love rachel	what
what	oh but not that way i mean i mean i m not in love with her i love her like a like a friend
oh but not that way i mean i mean i m not in love with her i love her like a like a friend	green oh really that s how treat a friend you get her in trouble and then refuse to marry her
green oh really that s how treat a friend you get her in trouble and then refuse to marry her	hey i offered to marry her
hey i offered to marry her	wh
wh	but i didn t want to
but i didn t want to	green well why not so you can spend your time with this tramp
green well why not so you can spend your time with this tramp	tramp
tramp	i m sorry dr green mona mona dr green
i m sorry dr green mona mona dr green	monica and chandler s chandler and joey are discussing what to do about the now naked hooker in the guestroom
monica and chandler s chandler and joey are discussing what to do about the now naked hooker in the guestroom	i can t believe there is a naked hooker in there
i can t believe there is a naked hooker in there	wait wait maybe she s a hooker and a stripper but she got confused about what she s supposed to do
wait wait maybe she s a hooker and a stripper but she got confused about what she s supposed to do	could be i mean technically she did strip we just we just missed it ma am are you also a stripper
could be i mean technically she did strip we just we just missed it ma am are you also a stripper	uh no but i could pretend to strip but that s gonna cost extra okay here s the extras handcuffs spanking
uh no but i could pretend to strip but that s gonna cost extra okay here s the extras handcuffs spanking	maybe monica s playing a joke on ya y know getting her own husband a hooker that s pretty funny
maybe monica s playing a joke on ya y know getting her own husband a hooker that s pretty funny	that is funny maybe for my birthday she ll murder someone
that is funny maybe for my birthday she ll murder someone	i bet ross was in on it too i mean he was conveniently busy
i bet ross was in on it too i mean he was conveniently busy	do you mind if i smoke in here
do you mind if i smoke in here	oh actually i d rather you yeah go ahead we re gonna have to burn that room down anyway
oh actually i d rather you yeah go ahead we re gonna have to burn that room down anyway	ross s apartment continued from earlier
ross s apartment continued from earlier	how could you have kept all of this from me
how could you have kept all of this from me	i was going to tell you but
i was going to tell you but	green but what you figured you d get what you wanted and then dump her like you dumped rachel
chandler and joey s joey is sitting at the counter reading a magazine as the phone rings	hello
hello	look i never should have kissed your girlfriend but i m
stop callin	hey hey hey this is wxrk k rock for our daily challenge
hey hey hey this is wxrk k rock for our daily challenge	all right
all right	what is the name of your roommate who is very very sorry and would do anything
what is the name of your roommate who is very very sorry and would do anything	credits
credits	monica and rachel s everyone but joey and chandler are there getting ready for thanksgiving
monica and rachel s everyone but joey and chandler are there getting ready for thanksgiving	aww turkey aww giving thanks aww
aww turkey aww giving thanks aww	look everyone it s the spirit of thanksgiving
look everyone it s the spirit of thanksgiving	so are things with you and joey any better
so are things with you and joey any better	they couldn t be worse i spent eight hours calling him last night just trying to get him to talk to me
they couldn t be worse i spent eight hours calling him last night just trying to get him to talk to me	oh wow eight hours so you could probably really use one of those plug in telephone headsets huh
oh wow eight hours so you could probably really use one of those plug in telephone headsets huh	should we all expect christmas gifts that can be stolen from your office
should we all expect christmas gifts that can be stolen from your office	you shouldn t
you shouldn t	speaking of christmas umm since monica and i are starting a new business and have like no money umm this year maybe we could do secret santa and then we each only buy one gift and and there s the added mystery of who gets who
speaking of christmas umm since monica and i are starting a new business and have like no money umm this year maybe we could do secret santa and then we each only buy one gift and and there s the added mystery of who gets who	who gets whom i don t know why i do that
who gets whom i don t know why i do that	to later the gang minus joey is watching the thanksgiving day parade
to later the gang minus joey is watching the thanksgiving day parade	well i m gonna take a nap turkey makes me sleepy
well i m gonna take a nap turkey makes me sleepy	we haven t eaten yet
we haven t eaten yet	i know but all that work you re doing to get it ready i just
i know but all that work you re doing to get it ready i just	hey by any chance did either of pick uh rachel for your secret santa cause i wanna trade for her
hey by any chance did either of pick uh rachel for your secret santa cause i wanna trade for her	i picked her oh thank god you want her ooh
i picked her oh thank god you want her ooh	wow why do you want to get rid of her so badly
wow why do you want to get rid of her so badly	because she exchanges every gift she ever gets it s like impossible to get her something she likes come on let s trade
because she exchanges every gift she ever gets it s like impossible to get her something she likes come on let s trade	oh that s not true that s not true i got her that backpack and she loved it i remember how much she was crying the day when that big dog ran off with it her initials
oh that s not true that s not true i got her that backpack and she loved it i remember how much she was crying the day when that big dog ran off with it her initials	ohh
ohh	well maybe you could give to somebody else ooh like ross geller
well maybe you could give to somebody else ooh like ross geller	op y know what though it s kind ve a girlie briefcase
op y know what though it s kind ve a girlie briefcase	who cares he works in a museum
who cares he works in a museum	hey what time is it the big game is about to start
hey what time is it the big game is about to start	you don t have to do that ross and joey aren t here you can watch the parade if you want
you don t have to do that ross and joey aren t here you can watch the parade if you want	thanks
thanks	what is wrong with this freezer ow ow
what is wrong with this freezer ow ow	god what happened
god what happened	oh my god ice just got in my eye
oh my god ice just got in my eye	people are trying to sleep in here
people are trying to sleep in here	monica got ice in her eye and it hurts
monica got ice in her eye and it hurts	open it up let me see
open it up let me see	oh y know what i can t it really kills
oh y know what i can t it really kills	well maybe you should put some ice on it
well maybe you should put some ice on it	ooh god it looks bad
ooh god it looks bad	honey maybe we should take you to a doctor
honey maybe we should take you to a doctor	no my eye doctor is richard i can t go to him when i don t have a boyfriend
no my eye doctor is richard i can t go to him when i don t have a boyfriend	he s really picky about his patients
he s really picky about his patients	honey you ve got to go what s his office number
honey you ve got to go what s his office number	like i remember his office number speed dial
like i remember his office number speed dial	he s out of town but does she want to see the on call doctor
he s out of town but does she want to see the on call doctor	yes
yes	yes she s very excited about that
yes she s very excited about that	to later phoebe is adding butter to something and ross is watching
to later phoebe is adding butter to something and ross is watching	this is so cool til monica gets back it s like i m head chef and i get to make all the decisions
this is so cool til monica gets back it s like i m head chef and i get to make all the decisions	hey hey i thought she told you to follow the recipe exactly
hey hey i thought she told you to follow the recipe exactly	okay get out of my kitchen
okay get out of my kitchen	i mean yeah he gave me the finger while doing it
i mean yeah he gave me the finger while doing it	all right i i gotta call my mom and ask her a left handed cooking question
all right i i gotta call my mom and ask her a left handed cooking question	so listen ah i picked monica for secret santa but i m already getting her something for chanukah i was wondering if you wanna switch
so listen ah i picked monica for secret santa but i m already getting her something for chanukah i was wondering if you wanna switch	oh y know what i was already trying to trade for ah well you
oh y know what i was already trying to trade for ah well you	really wow that s that s so nice what are you gonna get me
really wow that s that s so nice what are you gonna get me	i don t know r g i was thinking something girlie for your office
i don t know r g i was thinking something girlie for your office	yeah well maybe phoebe will switch with me
yeah well maybe phoebe will switch with me	oh no no no you don t want to do that then you re gonna get stuck with rachel and she exchanges every gift she ever gets
oh no no no you don t want to do that then you re gonna get stuck with rachel and she exchanges every gift she ever gets	oh that s not true i ve got her lots of stuff she never took back
oh that s not true i ve got her lots of stuff she never took back	like
like	like uh that gold necklace i got her last year
like uh that gold necklace i got her last year	when was the last time you saw her wear it
when was the last time you saw her wear it	well she wore it all christmas day and then uh
well she wore it all christmas day and then uh	big dog
big dog	chandler and joey s joey is repacking the furniture into boxes to return it
chandler and joey s joey is repacking the furniture into boxes to return it	hey
hey	hey
hey	what are you doing
what are you doing	i m sending back all this stuff that chandler bought out of guilt
i m sending back all this stuff that chandler bought out of guilt	everything even the tv
everything even the tv	no i m putting that in my room
no i m putting that in my room	listen joey i know what he did was wrong but don t you think you could at least hear the guy out
listen joey i know what he did was wrong but don t you think you could at least hear the guy out	back when you and rachel were together if chandler had kissed her would you hear him out
back when you and rachel were together if chandler had kissed her would you hear him out	that s a good point so uh how long are you gonna punish him
that s a good point so uh how long are you gonna punish him	five years
five years	you ve sentenced him
you ve sentenced him	hey don t do the crime if you can t do the time
hey don t do the crime if you can t do the time	joey the guy s your best friend
joey the guy s your best friend	no was my best friend anyway i don t know why you re pushing for him so hard with him out of the way as my best friend there s a spot open
no was my best friend anyway i don t know why you re pushing for him so hard with him out of the way as my best friend there s a spot open	oh who me
oh who me	yeah
yeah	wow i m honored and y know what i m gonna do as my first act as your best friend
wow i m honored and y know what i m gonna do as my first act as your best friend	what
what	i m gonna get you to talk to chandler
i m gonna get you to talk to chandler	all right but if you weren t my best friend
all right but if you weren t my best friend	central perk chandler and kathy are sitting at a table and talking about joey
central perk chandler and kathy are sitting at a table and talking about joey	oh my god is it really that bad
oh my god is it really that bad	i walk into a room and he won t even talk to me he just mumbles something in italian and i know he only knows the bad words
i walk into a room and he won t even talk to me he just mumbles something in italian and i know he only knows the bad words	hey gunther have you uh have you seen chandler
hey gunther have you uh have you seen chandler	i thought you were chandler but umm one of who is over there
oh	hey joe
dr burke s office rachel and monica are waiting as the doctor arrives	i ll be right with you okay thanks wendy
i ll be right with you okay thanks wendy	oh my god how cute is the on call doctor
oh my god how cute is the on call doctor	ooh so cute that i m thinking about jamming this pen in my eye
dr burke will see you know	oh no no no not dr burke dr burke is out of town the the on call doctor will see me now
oh no no no not dr burke dr burke is out of town the the on call doctor will see me now	dr richard burke is out of town dr timothy burke his son will see you now
dr richard burke is out of town dr timothy burke his son will see you now	timothy burke ready
chandler and joey s joey is packing as chandler rushes in	hey i m sorry that where are you going
hey i m sorry that where are you going	my folks
my folks	oh uh when when are you coming back
oh uh when when are you coming back	i don t know i might stay there for a few days while i look for an apartment
i don t know i might stay there for a few days while i look for an apartment	what
what	yeah y know at first i thought we could talk about this y know work it out but uh seeing you two together i don t think i
yeah y know at first i thought we could talk about this y know work it out but uh seeing you two together i don t think i	hey look what do you want me to say do you want me to say that i ll stop seeing her
hey look what do you want me to say do you want me to say that i ll stop seeing her	look it s not about her okay but seeing you two together just reminds me of what you did and i don t want to live with some one who doesn t know what it is to be a friend so i ll see ya
look it s not about her okay but seeing you two together just reminds me of what you did and i don t want to live with some one who doesn t know what it is to be a friend so i ll see ya	hey look i know what it is to be a friend i just i just screwed up
hey look i know what it is to be a friend i just i just screwed up	yeah you did and that s why i m leaving
all right look if you re not gonna stay for me then at least stay for them okay they have had a very difficult year what with the robbery and all	when that guy was robbing us and i was locked in the entertainment unit for like six hours you know what i was doing in there all that time i was thinking about how i let you down
when that guy was robbing us and i was locked in the entertainment unit for like six hours you know what i was doing in there all that time i was thinking about how i let you down	what
what	yeah but if would ve know what kind of friend you were gonna turn out to be i wouldn t have worried about it so much see you around
yeah but if would ve know what kind of friend you were gonna turn out to be i wouldn t have worried about it so much see you around	all right wait come on just wait one second there has to be something that i can do something if we still had that entertainment unit i would get in it for six hours and think about how i let you down what
all right wait come on just wait one second there has to be something that i can do something if we still had that entertainment unit i would get in it for six hours and think about how i let you down what	we ve got a box
we ve got a box	break
break	dr burke s office tim is examining monica
dr burke s office tim is examining monica	last time i saw you it was the morning i left for college and you were just standing outside the dairy queen
last time i saw you it was the morning i left for college and you were just standing outside the dairy queen	i was probably waiting for it to open
i was probably waiting for it to open	i gotta tell you you look great now
i gotta tell you you look great now	you look great too
you look great too	you re an excellent patient
you re an excellent patient	so how does it look
so how does it look	well you ve got a little scratch on your cornea your gonna have to wear a patch for a couple of days
well you ve got a little scratch on your cornea your gonna have to wear a patch for a couple of days	like a pirate
like a pirate	if that helps you
if that helps you	umm so how long have you been working with your dad come on one of us had to mention him
umm so how long have you been working with your dad come on one of us had to mention him	i moved back here a couple of months ago
i moved back here a couple of months ago	oh big family dinner tonight
oh big family dinner tonight	uh
uh	no way
no way	i was gonna have thanksgiving at my girlfriend s
i was gonna have thanksgiving at my girlfriend s	oh
oh	but we broke up
but we broke up	oh
oh	she she wasn t ready for a serious commitment
she she wasn t ready for a serious commitment	so you made her walk the plank aye matie
so you made her walk the plank aye matie	you re not wearing the patch yet
you re not wearing the patch yet	i know
i know	monica and rachel s it s closer to dinner monica has just told everyone that tim is coming to dinner
monica and rachel s it s closer to dinner monica has just told everyone that tim is coming to dinner	he s coming here for thanksgiving
he s coming here for thanksgiving	i know it s sick
i know it s sick	why is it sick
why is it sick	because it s richard s son it s like inviting greek tragedy over for dinner
because it s richard s son it s like inviting greek tragedy over for dinner	hey come on phoebe you understand don t you
hey come on phoebe you understand don t you	yeah i can see where i d be your best shot but no i m sorry but i think it s twisted
yeah i can see where i d be your best shot but no i m sorry but i think it s twisted	yeah
yeah	what s twisted
what s twisted	me going out with richard s son
me going out with richard s son	ewwwww ew ew ew
ewwwww ew ew ew	sounds like a really bad idea to me
sounds like a really bad idea to me	is he okay in there
is he okay in there	he s fine
he s fine	hey y know mon if things wrong out between you and richard s son you d be able to tell your kids that you slept with their grandfather
hey y know mon if things wrong out between you and richard s son you d be able to tell your kids that you slept with their grandfather	fine judge all you want to but
fine judge all you want to but	so now what exactly is the point of the box
so now what exactly is the point of the box	chandler
chandler	the meaning of the box is three fold one it hurts
the meaning of the box is three fold one it hurts	oh hey hey uh you remember the necklace i gave you last year can i see it
oh hey hey uh you remember the necklace i gave you last year can i see it	why
why	i just wanna check something
i just wanna check something	okay
okay	now we ll see
now we ll see	air hole air hole
air hole air hole	here it is i love it i wear it all the time
here it is i love it i wear it all the time	the necklace i got you was gold this one is silver
the necklace i got you was gold this one is silver	huh well maybe it uh it changed
huh well maybe it uh it changed	oh my god you actually exchanged it
oh my god you actually exchanged it	well isn t it better that i exchanged it for something that i enjoy and that i can get a lot of use out of
well isn t it better that i exchanged it for something that i enjoy and that i can get a lot of use out of	what did you get
monica and chandler s monica is at the kitchen table and chandler is in the living room	do you realize that four weeks from today we re getting married four weeks baby four weeks
do you realize that four weeks from today we re getting married four weeks baby four weeks	do you realize you get louder each week
do you realize you get louder each week	there s still so much to do have you written your vows yet
there s still so much to do have you written your vows yet	i figured i d buy those pat i d like to buy a vow
i figured i d buy those pat i d like to buy a vow	sweetie you know i have no sense of humor when it comes to the wedding
sweetie you know i have no sense of humor when it comes to the wedding	right so uh have you written yours yet
right so uh have you written yours yet	no but i know exactly what i m going to say
no but i know exactly what i m going to say	do you happen to know what i m going to say
look at her go she must love me more than i love her what s wrong with me ooh don t open that door	credits
credits	joey and rachel s chandler is getting help writing his vows from joey and ross
joey and rachel s chandler is getting help writing his vows from joey and ross	there are no words this should not be this hard
there are no words this should not be this hard	all right uh oh hey you ve done this before ross well what did you say when you made up your vows
all right uh oh hey you ve done this before ross well what did you say when you made up your vows	well with carol i promised never to love another woman until the day i die she made no such promise
well with carol i promised never to love another woman until the day i die she made no such promise	i m so pathetic monica knows what she wants to say you should ve seen her writing writing writing
i m so pathetic monica knows what she wants to say you should ve seen her writing writing writing	monica and chandler s monica has hit a writer s block as rachel and phoebe enter
monica and chandler s monica has hit a writer s block as rachel and phoebe enter	monica what
monica what	what
what	what is the emergency
what is the emergency	you have to help me i m supposed to be writing my vows and all i have is this
you have to help me i m supposed to be writing my vows and all i have is this	well i like the pretty little drawing of you in the wedding dress
well i like the pretty little drawing of you in the wedding dress	thank you
thank you	yeah except your breasts look kinda small
yeah except your breasts look kinda small	those are my eyes those are my breasts
those are my eyes those are my breasts	oh yeah
oh yeah	to the guys
to the guys	well why don t you just start with something simple like umm monica from the moment i met you i knew i loved you
well why don t you just start with something simple like umm monica from the moment i met you i knew i loved you	yeah i m not sure i can do that
yeah i m not sure i can do that	to when chandler was introduced to monica in the one with the thanksgiving flashbacks
to when chandler was introduced to monica in the one with the thanksgiving flashbacks	everyone this is chandler
everyone this is chandler	monica hi i m ross s little sister
monica hi i m ross s little sister	okay
okay	to the girls
to the girls	okay okay okay umm maybe you can start with chandler even though we were friends there was a part of me that always knew i wanted more
okay okay okay umm maybe you can start with chandler even though we were friends there was a part of me that always knew i wanted more	to the one with the jellyfish chandler and monica are lying on the beach
to the one with the jellyfish chandler and monica are lying on the beach	all right there s a nuclear holocaust i m the last man on earth would you go out with me
all right there s a nuclear holocaust i m the last man on earth would you go out with me	ennnh
ennnh	back to the girls
back to the girls	ooh are we allowed to lie in the vows
ooh are we allowed to lie in the vows	well maybe you don t talk about your feelings back then maybe you just say something about y know all the things that he s taught you like or all the things you taught him
well maybe you don t talk about your feelings back then maybe you just say something about y know all the things that he s taught you like or all the things you taught him	to the one with phoebe s uterus monica is teaching chandler how to turn a woman on they re in monica and rachel s apartment and monica has just drawn a diagram of a woman
to the one with phoebe s uterus monica is teaching chandler how to turn a woman on they re in monica and rachel s apartment and monica has just drawn a diagram of a woman	now everybody knows the basic erogenous zones five six and seven
now everybody knows the basic erogenous zones five six and seven	that s one
that s one	it s kind of an important one
it s kind of an important one	oh y know y know what i was looking at it upside down
oh y know y know what i was looking at it upside down	well y know sometimes that helps
well y know sometimes that helps	all right umm you could uh start out with a little a a a a a
all right umm you could uh start out with a little a a a a a	to the guys
to the guys	oh i got it how about saying something like monica
oh i got it how about saying something like monica	monica
monica	when i look back over our time together
when i look back over our time together	yeah
yeah	well i can t do everything look back over your time together
well i can t do everything look back over your time together	starts a series of flashbacks beginning with monica and chandler in the waiting room in the one with the birth
starts a series of flashbacks beginning with monica and chandler in the waiting room in the one with the birth	oh look twins hi guys oh cute cute
oh look twins hi guys oh cute cute	no fair i don t even have one how come they get two
no fair i don t even have one how come they get two	you ll get one
you ll get one	oh yeah when
